BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t52,10524.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10524.0
t53,10901.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10901.0
t54,12021.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12021.0
t55,14003.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14003.0
t56,15113.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15113.0
t57,15301.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15301.0
t58,15406.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15406.0
t59,15544.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15544.0
t60,15570.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15570.0
t61,15507.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15507.0
t62,15485.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15485.0
t63,15426.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15426.0
t64,15639.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15639.0
t65,16860.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16860.0
t66,18195.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18195.0
t67,18230.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18230.0
t68,17924.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17924.0
t69,17341.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17341.0
t70,16318.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16318.000000000002
t71,14952.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14952.0
t72,13756.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13756.0
t73,13012.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13012.0
t74,12621.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12621.0
t75,12422.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12422.0
t76,12444.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12444.0
t77,12784.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12784.0
t78,13840.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13840.0
t79,15761.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15761.0
t80,16807.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16807.0
t81,16828.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16828.0
t82,16783.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16783.0
t83,16745.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16745.0
t84,16581.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16581.0
t85,16344.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16344.000000000002
t86,16204.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16204.0
t87,16076.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16076.0
t88,16242.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16242.0
t89,17378.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17378.0
t90,17587.833990056533,714.1660099434625,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18302.0
t91,17812.258115590885,347.74188440911405,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18160.0
t92,17737.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17737.0
t93,17058.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17058.0
t94,15936.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15936.0
t95,14506.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14506.0
t96,13182.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13182.0
t97,12336.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12336.0
t98,11884.999999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11885.0
t99,11656.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11656.0
t100,11615.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11615.0
t101,11913.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11913.0
t102,12890.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12890.0
t103,14747.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14747.0
t104,15835.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15835.0
t105,15951.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15951.0
t106,16021.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16021.0
t107,15949.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15949.0
t108,15726.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15726.0
t109,15531.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15531.0
t110,15455.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15455.0
t111,15333.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15333.0
t112,15432.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15432.0
t113,16412.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16412.0
t114,17485.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17485.0
t115,17422.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17422.0
t116,17026.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17026.0
t117,16390.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16390.0
t118,15340.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15340.0
t119,13927.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13927.0
t120,12708.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12708.0
t121,11909.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11909.0
t122,11476.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11476.0
t123,11254.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11254.0
t124,11199.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11199.0
t125,11472.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11472.0
t126,12442.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12442.0
t127,14265.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14265.0
t128,15358.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15358.0
t129,15484.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15484.0
t130,15500.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15500.0
t131,15432.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15432.0
t132,15203.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15203.0
t133,14952.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14952.0
t134,14820.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14820.0
t135,14614.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14614.0
t136,14685.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14685.0
t137,15541.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15541.0
t138,16361.999999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16361.999999999998
t139,16100.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16100.000000000002
t140,15635.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15635.0
t141,15017.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15017.0
t142,14212.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14212.0
t143,13116.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13116.0
t144,11990.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11990.0
t145,11119.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11119.0
t146,10636.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10636.0
t147,10373.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10373.0
t148,10268.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10268.0
t149,10370.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10370.0
t150,10765.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10765.0
t151,11478.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11478.0
t152,12230.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12230.0
t153,13001.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13001.0
t154,13466.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13466.0
t155,13597.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13597.0
t156,13488.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13488.0
t157,13240.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13240.0
t158,12960.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12960.0
t159,12764.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12764.0
t160,12899.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12899.0
t161,13844.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13844.0
t162,14791.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14791.0
t163,14618.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14618.0
t164,14149.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14149.0
t165,13704.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13704.0
t166,13063.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13063.0
t167,12224.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12224.0
t168,11302.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11302.0
t169,11177.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11177.0
t170,10756.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10756.0
t171,10540.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10540.0
t172,10494.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10494.0
t173,10580.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10580.0
t174,10899.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10899.0
t175,11299.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11299.0
t176,11848.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11848.0
t177,12635.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12635.0
t178,13137.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13137.0
t179,13382.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13382.0
t180,13454.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13454.0
t181,13382.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13382.0
t182,13131.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13131.0
t183,12868.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12868.0
t184,12844.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12844.0
t185,13259.999999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13260.0
t186,14359.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14359.0
t187,15378.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15378.0
t188,15102.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15102.0
t189,14540.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14540.0
t190,13676.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13676.0
t191,12602.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12602.0
t192,11647.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11647.0
t193,11026.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11026.0
t194,10717.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10717.0
t195,10611.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10611.0
t196,10675.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10675.0
t197,11070.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11070.0
t198,12173.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12173.0
t199,13898.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13898.0
t200,14818.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14818.0
t201,14917.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14917.0
t202,14865.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14865.0
t203,14802.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14802.0
t204,14677.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14677.0
t205,14513.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14513.0
t206,14389.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14389.0
t207,14203.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14203.0
t208,14193.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14193.0
t209,14618.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14618.0
t210,15582.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15582.0
t211,16108.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16108.0
t212,15693.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15693.0
t213,14967.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14967.0
t214,13918.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13918.0
t215,12617.999999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12618.0
t216,11437.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11437.0
t217,10693.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10693.0
t218,10281.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10281.0
t219,10105.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10105.0
t220,10104.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10104.0
t221,10429.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10429.0
t222,11507.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11507.0
t223,13210.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13210.0
t224,14121.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14121.0
t225,14307.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14307.0
t226,14365.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14365.0
t227,14349.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14349.0
t228,14245.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14245.0
t229,14041.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14041.0
t230,13917.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13917.0
t231,13735.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13735.0
t232,13654.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13654.0
t233,13940.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13940.0
t234,14956.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14956.0
t235,15877.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15877.0
t236,16385.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16385.0
t237,15638.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15638.0
t238,14525.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14525.0
t239,13168.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13168.0
t240,11983.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11983.0
t241,11198.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11198.0
t242,10813.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10813.0
t243,10618.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10618.0
t244,10620.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10620.0
t245,10910.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10910.0
t246,11871.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11871.0
t247,13498.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13498.0
t248,14538.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14538.0
t249,14997.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14997.0
t250,15288.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15288.0
t251,15541.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15541.0
t252,15627.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15627.0
t253,15582.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15582.0
t254,15500.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15500.0
t255,15379.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15379.0
t256,15336.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15336.0
t257,15629.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15629.0
t258,16387.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16387.0
t259,16874.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16874.0
t260,16501.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16501.0
t261,15849.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15849.0
t262,14811.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14811.0
t263,13475.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13475.0
t264,12287.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12287.0
t265,11546.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11546.0
t266,11140.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11140.0
t267,10924.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10924.0
t268,10939.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10939.0
t269,11238.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11238.0
t270,12279.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12279.0
t271,13944.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13944.0
t272,14943.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14943.0
t273,15242.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15242.0
t274,15322.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15322.0
t275,15377.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15377.0
t276,15287.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15287.0
t277,15120.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15120.0
t278,15032.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15032.0
t279,14856.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14856.0
t280,14784.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14784.0
t281,15062.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15062.0
t282,15755.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15755.0
t283,16084.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16084.0
t284,15665.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15665.0
t285,15076.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15076.0
t286,14269.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14269.0
t287,13199.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13199.0
t288,12110.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12110.0
t289,11349.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11349.0
